patch_id	centroid_lon	centroid_lat	node1_id	node1_lon	node1_lat	node2_id	node2_lon	node2_lat	node3_id	node3_lon	node3_lat	coupling_ratio_mean	coupling_ratio_std
118	142.283135790039	36.7788068790953	5577	142.288766813221	36.7598691590639	5439	142.236708644586	36.7705279772401	5578	142.323949929774	36.8060072297582	0.897040488695028	0.251995996626151
119	142.54572831646	37.0536996191073	5722	142.554013246601	37.0374911819485	5583	142.494696132861	37.0392666777608	5723	142.588500699367	37.0843218351833	0.166995970562216	0.370053029602959
120	143.061493620819	37.0390755917949	7002	143.108157170446	37.0468438844076	6856	143.020512885371	37.0120930223235	6857	143.055828752862	37.0582732008177	0.254117077862718	0.0721915183591511
121	141.998570576571	35.8031345880322	6400	141.973812453671	35.8233711263765	6543	142.027824197034	35.8164764401976	6542	141.99407548568	35.7695498635254	0.131195565266821	0.00694426908737746
122	144.941062501065	41.3032157137053	7232	144.889427161985	41.2884319005593	7233	144.952004094056	41.3152024289123	7379	144.981771780894	41.3059930476241	0.0169876643503871	0.00109909053002465
123	142.572751243383	35.9759543524722	7715	142.615582349463	35.981916067316	7566	142.535468557412	35.9490232752555	7567	142.567217279142	35.9969100042711	0.0559716787759598	0.00872533035836758
124	143.672290153789	37.7428127642138	7456	143.718053596433	37.7499316018929	7308	143.634787921002	37.7147751768449	7309	143.664045401775	37.7637159721857	1	0
125	143.612009356764	37.4866268701403	7599	143.640890824586	37.5037114874105	7598	143.615592704571	37.4532083361653	7451	143.579542773296	37.5029526390094	0.540391895279591	0.00640500143790951
126	144.040929985238	38.5601828635325	7768	144.076463587577	38.539467807241	7619	144.016738958515	38.5438467461606	7620	144.029577383805	38.597225664708	0.532738378150691	0.0480234147824057
127	145.969313063878	41.8238008680505	7396	145.978121684329	41.839256331203	7543	146.013895372612	41.8206127885722	7395	145.915932465379	41.8115116903768	0.000916551168169847	4.05379567101679e-05
128	143.511978192172	37.9373134060875	6731	143.500573130647	37.9594809423241	6875	143.555941703572	37.9445866592016	6730	143.479433876898	37.9078590109248	1	0
129	143.549474948189	37.7435766827425	7016	143.519479811589	37.7265949300977	7017	143.547150205383	37.7759131376273	7162	143.58179426973	37.7282135948118	1	0
130	143.890230408023	39.0655834062442	7042	143.873905882493	39.0986209194833	7187	143.929075736393	39.0533187995574	7041	143.867702263743	39.04480072779	0.302216667744592	0.0622393905870626
131	145.126207655465	41.3865277307035	7382	145.168595032574	41.386852886122	7235	145.075929839212	41.3703612008555	7236	145.134112887034	41.4023495645926	0.00959009581243515	0.000591499875166985
132	143.473162363115	38.9432598787021	6039	143.434961799907	38.9561098090728	6180	143.496276466848	38.9638182408486	6179	143.488241811444	38.9098420343145	0.658726989609706	0.301561967716944
133	143.398704165972	38.5682877602716	6032	143.362285834928	38.5821284217043	6173	143.424144579632	38.587938417636	6172	143.409677198643	38.5347874247428	1	0
134	143.823990888343	40.9697000437037	5659	143.812657166676	40.9801306059119	5798	143.883861559794	40.9949036487991	5658	143.775501484818	40.934038618902	0.248532670389816	0.0113884717183409
135	142.318193615396	36.8250627184369	5579	142.358594623047	36.8524157219633	5578	142.323949929774	36.8060072297582	5440	142.272054231548	36.8167491610382	0.888872285493814	0.254565803338327
136	142.887706284424	38.797488580207	4799	142.871731167046	38.8313980051493	4933	142.926339248386	38.7835810525437	4798	142.865039833448	38.7774769172042	0.532408729740442	0.0499805813460749
137	142.484445968543	37.5442253603946	4910	142.52142265465	37.5780159990095	4909	142.496355745014	37.5273670841329	4774	142.435584608207	37.5272763104415	0.729793977648336	0.0512940533976426
138	143.268394075001	41.1042255981896	4177	143.309110330668	41.1030873531469	4045	143.224915011579	41.0840096586666	4046	143.271170527016	41.125564138691	0.438495289016681	0.0375996272158336
139	141.323772542887	36.448682970451	3824	141.325645793388	36.4822603928939	3954	141.350599692167	36.4296826686268	3823	141.295071511633	36.4340992247121	0.977228059203767	0.0861068207779773
140	142.451238340109	37.9837721760287	4381	142.462980396697	37.9609577035622	4249	142.408251432636	37.9773794879207	4382	142.482495690216	38.0129666058329	0.449533546320377	0.151615544978149
141	141.349773385667	36.2919253841705	4215	141.390000999695	36.3219236007334	4214	141.357209728298	36.2743998958493	4082	141.302130551032	36.2794363921251	0.701912710726794	0.0385887356439552
142	141.494565451443	36.1678144924276	4745	141.500592878854	36.1494400516968	4611	141.448104445395	36.1580954815985	4746	141.535017628935	36.195892100215	0.574063101268258	0.0106338590456684
143	142.267211377095	37.1155999870882	4900	142.227471305138	37.0880904806848	4901	142.261117932495	37.1353961208455	5036	142.313062302745	37.1232976016731	0.451798346764626	0.413855032412617
144	142.97226729839	39.6315505727103	4814	143.012301672173	39.6352466954458	4679	142.950044541636	39.6025928092834	4680	142.95446073588	39.6568016585906	1	0
145	142.982676837625	39.0293558980442	4938	142.966034936361	39.0538751152781	5073	143.023487649309	39.0344125660478	4937	142.958515294481	38.999768997305	0.515529824479368	0.040282848828047
146	142.684348820829	38.4373659720777	4657	142.721217562541	38.4224125661032	4523	142.65986855937	38.4182160220838	4524	142.671953454789	38.4714601952282	0.462266478746269	0.130405977358922
147	143.762075989635	41.1978082072035	4845	143.719415846396	41.1812618455106	4846	143.769825858039	41.2197198839513	4980	143.796996896755	41.1924292062696	0.225126527392928	0.0147958384603016
148	143.30560281242	40.1613003234953	5230	143.281128151576	40.1392452798282	5231	143.292686205098	40.1926275802813	5367	143.342991190425	40.1520186696705	1	0
149	143.52489191832	39.514158292134	6049	143.54010185418	39.4899163845987	5909	143.485055356102	39.5091451122294	6050	143.54952671121	39.5434027096145	0.461363945658233	0.0211289615530002
150	143.361594049627	40.0481349097588	5502	143.376992956859	40.0230436601332	5365	143.321438683203	40.0445578335628	5503	143.386357555424	40.0767923997829	1	0
151	143.225626177966	38.9016905757108	5481	143.184676892151	38.8960194904648	5620	143.250794047273	38.9313175532667	5619	143.241416198755	38.8777235010248	0.507061455315827	0.112913679653854
152	143.129484742654	39.7570710682619	4951	143.089422332398	39.753354081002	5087	143.156195893797	39.7855495671269	5086	143.142844539423	39.7322985973749	1	0
153	142.098467203859	36.8797669403431	4896	142.092614008721	36.8991418588265	5031	142.144460675144	36.8879719301706	4895	142.058344751911	36.8521711862117	0.966804288815229	0.142880262841727
154	144.964423589211	41.9111483241421	5407	144.91527305758	41.8953885313389	5408	144.964551193779	41.9353581800223	5545	145.013452527446	41.9026770571149	0.00905129842110304	0.000534460954908189
155	143.348633544469	38.6054215994371	6033	143.376691403327	38.6350369997745	6032	143.362285834928	38.5821284217043	5892	143.306934399874	38.5990875219578	0.99985616754729	0.00390472659369212
156	143.412546998665	39.3213192900192	5906	143.438926045005	39.3505727331149	5905	143.427815280763	39.2971043894864	5766	143.370908623539	39.3162690693305	0.430984745253891	0.0288572385173604
